username,comment,comment_time,like_counts
凉邪君,确实,2022年6月19日,(0)
韭菜胖头鱼,开服前就在碰瓷，而且那段时间塞尔达风波，等幻塔开服塞尔达玩家集体消失，再加上腾讯带头带节奏，造谣到算不上，本来第一个pv出来我还很期待的，嘛，上线看来品质不咋地,2022年6月17日,(0)
caixv,幻塔2.0真的惊艳,2022年6月17日,(0)
涼開氺v,确实，已经回归,2022年6月17日,(0)
寒岳岚音,这个知道，只是没明白你说的大保底,2022年6月17日,(0)
柚柚子0922,80次是小保底，不一定中,2022年6月17日,(0)
柚柚子0922,大保底是120次免费换,2022年6月17日,(0)
柚柚子0922,你抽80次没中，再抽40次不是商店里能换了吗？120个,2022年6月17日,(0)
寒岳岚音,百分之五十的概率怎么会是必中呢。,2022年6月17日,(0)
柚柚子0922,赤核的大保底必中,2022年6月17日,(0)
柚柚子0922,感动，游戏也不错，用32寸的显示器玩他贼爽，为什么火不起来呢，谁来解答一↓，谢谢,2022年6月17日,(0)
柚柚子0922,柿鸭,2022年6月17日,(0)
明前___,之前没发现，翻译也挺厉害的,2022年6月16日,(1)
_howFarIsForever,希望越来越好,2022年6月15日,(0)
鹌丶,平时没注意，没想到塔塔这首歌这么好听！妈妈爱你塔塔！,2022年6月15日,(1)
浸蚀白昼,mmorpg 应该是下一个ff14或者wow或者辐射76,2022年6月15日,(1)
梦洛凋零,而且辟谣根本没有任何人相信,2022年6月15日,(2)
甜甜姜饼喵,要是塔不作死就好了……,2022年6月14日,(0)
xofia,打卡,2022年6月14日,(0)
寒岳岚音,最主要的是可以直接120积分抢娶吧，其他游戏没个几百抽想抽出来新角色真的难。,2022年6月14日,(1)
Miss_執師,改了，刚开始是，后来那个支线好多人卡那了，然后反馈官方，就改了,2022年6月13日,(4)
Miss_執師,幻塔提前出金不重置保底，就抽卡体验而言比隔壁好多了,2022年6月13日,(2)
沙发一躺半边天,玩原神，也玩幻塔，幻塔其实大世界做的挺不错的，只不过过于着急上线，一个半成品怎么能和不论从哪方面都做的很精致的原神相比，作为一个玩家不拉不踩，希望两款游戏都能越做越好,2022年6月13日,(2)
小咕咕仔,幻塔是完美的，对标原神这种话幻塔官方没说过，是第三方文章说的，很多人跟着节奏起哄,2022年6月13日,(8)
Koinome,听个歌都有欧泡跳脸 附骨之疽😩,2022年6月13日,(4)
凉邪君,游戏是好游戏，可惜开服前后被造太多谣了，而且策划也作死,2022年6月13日,(4)
月陽丿炎,我之前也是玩原的，玩到了57，八重前一个版本退的坑。后来跟朋友入了塔。说实话，幻塔月卡党半年能攒一个满星限定，玩惯了满星再回去玩机制残缺的实在不太想玩啊。。。,2022年6月12日,(0)
看到记得喊我打卡谢谢,打卡,2022年6月11日,(1)
FengMea,2022了，不会有人还以为hotta是腾讯的吧？,2022年6月11日,(4)
威震八方一坎,下一个王者荣耀(洗成正版lol),2022年6月11日,(0)
猫咪徒然帐16,现在一个60一个80，原神60一个多月了,2022年6月11日,(0)
莫地G,？,2022年6月10日,(0)
笠笠天下第一,op414😋,2022年6月8日,(7)
蜜甜柑桔,先去管好op别去野吹那蹦跶再说,2022年6月8日,(1)
我竟然被强制改名了,忘了春节前还是元旦前入坑的了，连肝十三天，每天晚上到四点，即使没啥玩的也在图里跑，过节前两天，心绞痛去了医院，就没再玩了。还记得第一次在岛上放烟花听到这首歌曲时的惊艳感觉。,2022年6月7日,(2)
寒岳岚音,确实。有的玩家玩游戏魔怔了，看见一些缺点就觉得无法忍受。其实要求改正缺点没什么错，但是以此为由到处去宣扬就有点让人怀疑是不是动机不纯了。,2022年6月7日,(3)
柚柚子0922,原神太氧了,2022年6月7日,(1)
柚柚子0922,是,2022年6月7日,(0)
柚柚子0922,是的，2.0还行,2022年6月7日,(0)
丶清漾丶,这句话原话给你自己哦,2022年6月6日,(5)
丶清漾丶,一眼猿,2022年6月6日,(9)
为什么一定要昵称啊好烦,我们是哪个游戏好玩玩哪个，而你只是米哈游的一条忠犬,2022年6月6日,(1)
寒岳岚音,确实啊，我一个剧情党只能自行脑补了。这游戏剧情没什么吸引人的地方，但是对于反派和正派之间的界线做的还可以。反派没有一味地邪恶，正派也没有一味地公正。,2022年6月6日,(0)
寒岳岚音,幻塔也是保底呀，但凡是个养成游戏，都是吃保底的。,2022年6月6日,(0)
寒岳岚音,作为一个二次元手游来说剧情还是挺不错的，只是优化有点废。玩法上还比某些养成游戏肝。,2022年6月6日,(6)
瞎子传奇_,笑死腾讯就他运营方式会做出来幻塔，幻塔是完美世界的制作组是苏州幻塔有限公司完美就是收收钱的，跟腾讯有半毛钱关系,2022年6月4日,(8)
PhantomRouge,双宝真的难，幻塔刚开服真的一言难尽，不知道算不算是你给说中了，现在2.0质量倒是还不错，怎么和战双还真的有点像，开服爆炸，虽然原因不同,2022年6月4日,(0)
PhantomRouge,现在2.0质量还不错,2022年6月4日,(0)
蜃上,白鲸岛支线烟火任务完成就会放。要说角色的话，莎莉最合适，泛化的话，每个亚夏的拓荒者都可以，因为有太多的拓荒者变成异化人了,2022年6月3日,(14)
夜泪雨殇,到别处装乞丐？多给你米桑多充钱，米桑肯定大发慈悲的给你,2022年6月2日,(3)
夜泪雨殇,1.0的幻塔可能不尽人意，2.0的幻塔确实很好,2022年6月2日,(3)
夜泪雨殇,加油，塔塔，希望不要变成隔壁那样，全是OP(┯_┯),2022年6月2日,(8)
莫地G,这就是当今游戏圈小鬼的素质啊(耸肩),2022年6月2日,(1)
Asriel_Drummer,再不发出来等着被版号寒冬锁住直接死吗,2022年6月2日,(2)
恶梦天狼,第一次听到真的怪震撼的，这BGM真挺好听，塔塔加油努力，好好做游戏😚,2022年6月2日,(1)
Seraphim_ARES,我觉得是莎莉和主角，歌词很适合亚夏终幕莎莉的独白,2022年6月1日,(0)
Seraphim_ARES,女主对主角的情感吧……现在他两相依为命了,2022年6月1日,(6)
十八流派骆驼,不吹不黑，幻塔2.0已经超越o神了。两家的玩家素质也是不能比的。,2022年5月31日,(9)
-夭-,现在回归看到熟悉的名字就跟在其他星球看到地球人一样,2022年5月31日,(0)
俺吃柠檬屁股,亚夏幻塔真的很漂亮，雪原也很美，维拉沙漠也很大。,2022年5月31日,(2)
COWBMAN,这首歌原来出自幻塔吗？游戏不说，歌是真的好听，莫名的感动，敢问这个歌和游戏内剧情有啥联系吗？,2022年5月31日,(7)
用户1814750904,烟花绽放的那一刻，我的心也绽放了，想通了，喜欢就是喜欢对吧，大家都要勇敢一点,2022年5月31日,(5)
星之黑魔女,怪了 大家不是来听歌的嘛？对比游戏可否去那些游戏平台？,2022年5月31日,(3)
柚柚子0922,我是海嘉德04,2022年5月30日,(0)
路上斑驳的树影,我开服玩的公会到现在基本只剩我一个了，几次想换公会，但每次都不舍得，毕竟顶着那个名字这么久了，那个曾经随处可见的名字到现在一个也找不到，没准哪天一个其他公会的人看到我头上的名字会突然笑一下吧。,2022年5月29日,(0)
Noctis_114,?腾讯?,2022年5月29日,(3)
认真取名的御坂10032,曲扬！又是他！,2022年5月29日,(1)
timeb233,op414,2022年5月29日,(11)
睡觉睡觉红瓦寺世界上,这歌应该就是莎莉和哥哥的故事,2022年5月29日,(0)
孤星沉吟,玩了幻塔之后才知道原神有多。。烂,2022年5月29日,(6)
梦洛凋零,倭叩只能送家里人的石块一份呢,2022年5月29日,(0)
嘛卡芭卡,幻塔又不是腾讯的，是完美世界的,2022年5月29日,(26)
等你擦肩丶,错的不是幻塔，而是腾讯。让幻塔没有经过打磨就强行公测对标原神。,2022年5月29日,(3)
午夜猫与薄荷糖,那据你所知呢?洗耳恭听,2022年5月28日,(35)
海澜青梦,不是作为玩家，而是作为观众，我在好好欣赏这首歌,2022年5月28日,(0)
零度浪漫I,在白鲸岛看烟花，坐着旋转木马，音乐响起，太好听了🥰,2022年5月27日,(2)
心情復雜Bye,如果能把请水军的钱拿去做游戏就更好了,2022年5月27日,(1)
心情復雜Bye,嗯.. 没可能，之前腾讯在米忽悠没发展起来时要收购米忽悠（垄断），被拒绝了呢，算结仇，那会可没原神,2022年5月27日,(0)
心情復雜Bye,照这么说，1.0这个半成品放出来公测被骂还是玩家错了，百万塞尔达玩家失踪咱也不查了，但幻塔也不需要你们某些人主持公道吧，人家法务部也不是吃干饭的,2022年5月27日,(2)
心情復雜Bye,这2100块要是氪幻塔上该多赚啊，自己捏一个甘雨何必要去原神抽呢[多多大笑]把原神删了吧，无底洞，太氪了,2022年5月27日,(2)
心情復雜Bye,然而只是据你所知,2022年5月27日,(5)
井蛙之目,团本和困边真是两步臭棋，就是这两个副本让幻塔一蹶不振的，多少平民都是被这两个副本搞得退坑的,2022年5月27日,(0)
-夭-,我知道这个游戏没能达到预期的效果，但是它在我心里有一个独特的位置。原神我开服第一天每天都玩，现在也是，但是原神没有任何能让我这种老玩家想玩的东西，做了每日就下线，就连圣遗物都刷完美几十套了。但是这两个游戏不该被对比，是完全不一样的东西。,2022年5月26日,(0)
-夭-,我因为幻塔体验到了社交的快乐，开发刷坐骑的时候一起蹲点，大家都很菜，一起学习游戏的机制。那是原神没能给我的快乐，不一样的快乐。好怀念啊，那时因为幻塔认识的一堆人都不玩了，打开朋友列表看着一个个熟悉又陌生的名字想到了那时的事眼睛会热。,2022年5月26日,(1)
丶DesMoines,莎莉变成娜美西斯了，改造成机器人了，变成那个什么天使中的老四，目前故事跟着主角一起玩耍，哥哥生死不明,2022年5月25日,(0)
Dalrb,很就没碰了，战力不小充一点真的低，,2022年5月25日,(0)
-饺子皮蒸包子,抽了个本体，如果不进普池 可以弃坑了。,2022年5月25日,(0)
北海道有棵孤独的圣诞树,加油兄弟，一切都会慢慢变好的，游戏存在的意义就是在生活不如意时给你一次慰藉，或许前路还有很多坎坷，但都不足为惧，共勉！,2022年5月23日,(1)
rufhsudhhc,说得好！爱是永恒的！,2022年5月23日,(0)
rufhsudhhc,啊？原神不是这样的吧？至少比幻塔好。虽然我不是双开，但是原神肯定不是一进走两分钟就那个了吧？,2022年5月23日,(0)
rufhsudhhc,囗合口合口合,2022年5月23日,(1)
rufhsudhhc,76级了,2022年5月23日,(0)
rufhsudhhc,钴蓝钴蓝,2022年5月23日,(0)
椒油莼虀酱,用手机玩一两天就退了，直到我用电脑发现体验感强很多，才开始坚持玩。其实原神的移动端体验感也很差，画质和手感都不行。幻塔的策略没有定好，不应该去首推移动端，PC端手感和人物以及风景都很不错，反正原神长草期我是连每日委托都不想打，却想去为了几件衣服到处拓荒。,2022年5月22日,(1)
椒油莼虀酱,原神是怎么过来的大家心里都没点数吗？不理解为什么部分原神玩家觉得必须让幻塔也得来一遍这种风波才过意的去是吗？,2022年5月22日,(0)
老人说遇见是福,都看完了，老哥好样的，我也是开服玩家，看到这些话很感动！幻塔给我的体验也是独一无二的，我也会一直坚持玩下去，顶你！,2022年5月21日,(2)
故漫大大,好听,2022年5月21日,(1)
剑意决,励志的老哥，加油！,2022年5月21日,(0)
轲华立夏,,2022年5月21日,(1)
星风影炎,"继续走向未来的人生那么他的存在就是真正的有意义,难道不是吗？",2022年5月21日,(2)
星风影炎,"么就是最好的.一路走过来游戏给了我很多的东西快乐,感动，生气各种各样的感情，给了我一个可以逃避现实里的一切暴风雨的家,同时游戏也给了我一种感觉我们就如同游戏的人物一样为了自己想要做的事而奋斗而不择手段的去实现目的,所以我们玩游戏只要快乐就可以了,如果更好的游戏可以带给你力量让你",2022年5月21日,(1)
星风影炎,"的事实，那么游戏里的他们还要继续走下去哪怕我们消失后,因为就如同人生一样我们还要继续走下去不管是因为什么，而当你们再次相遇当你再次登录游戏的时候,你或许还会隐隐约约的记得那些珍贵的只属于你和_____的时光。没有最好只有更好,但是在怎么完美无缺只要你心里觉得___值得你去奋斗那",2022年5月21日,(2)
星风影炎,"候，这一些就是我在离开幻塔之前拥有的让我感觉无法忘记的记忆,Meant to be这首歌不是最完美的,幻塔也不是最棒的手游但是我可以说,当放起Meant to be的时候我会想起幻塔,我会想起那些时候我们一起奋斗过的时光,如果游戏里的一切就如同在平行时空里真真正正存在并且发生过",2022年5月21日,(1)
星风影炎,"因导致道具都被用完了而无法刷新从而让你生气又想笑的时候,当你因操作太烂关卡怪物设计的太离谱而导致打不过差点砸键盘的时候,当你辛辛苦苦登上白鲸岛并在上面体验了一把游乐园才会有的快乐[的dí]时候,当你辛辛苦苦累死累活了个箱子而攀登到海嘉德塔顶并响起Meant to be这首歌的时",2022年5月21日,(1)
星风影炎,"我最难以忘记的是每天都要更新,在辛辛苦苦在幻塔里奋斗了好久之后到达了等级上线还要等第二天维护后才能升级什么的但是，那时候怀着兴奋和期待等待着第二天的维护更新那些想法不是假的,废话就不多说了而且真正的体验还得自己去玩才知道,可是我要说的是,当你在绞尽脑汁去解密结果发现因为多人的原",2022年5月21日,(0)
星风影炎,"候的快乐真的无法用一句两句话来形容,可是后来原神进入了斩草,后来有一个一直被人骂的游戏幻塔出现了,一开始我对幻塔并不带着非常高的期盼,但当我进去玩之后慢慢的我发现,幻塔还是有他独一无二的地方，虽然整体让我哭笑不得真的刚开服没多久服务器炸了,没玩多久出现一大堆的BGU什么的,而且",2022年5月21日,(1)
星风影炎,"塔,原神,阴阳师.....但是在我记忆里我只记得幻塔最后的一个月时间里的时光,没错因为家庭,因为梦想破灭，各种原因导致了我开始消极,那时候选择在游戏里来躲避现实,最开始我踏入了原神一开始我并不知道原神好不好玩，也不知道手游里居然还能有这种开放世界游戏,但慢慢的我喜欢上原神,那时",2022年5月21日,(1)
星风影炎,"哪个游戏好哪个游戏不好的人，因为在自己心里最喜欢的游戏才是最好的,我玩游戏不会包含着这是什么公司什么人做的只要他能让我开心,就能让我记住他不管在别人眼睛里是好是坏,在我眼睛里他就有价值,2021年因为家庭放弃了大学放弃了梦想,准备踏入社会进行实习,最后在离开游戏之前玩的游戏是幻",2022年5月21日,(2)
星风影炎,"遗憾,怎么说呢本人喜欢玩的游戏玩过的游戏非常的多,但是在我看来不管是谁都无法保证一个游戏可以玩到一辈子,不多说我们肯定会因为很多原因导致没法上线什么的,从而逐渐的离开,但是你要是真心的喜欢了一款游戏不管过去多么久的时间你都会记得那时候和_____一起度过的时光,我是一个不喜欢说",2022年5月21日,(1)
星风影炎,"首先能点进这首歌的人,我不知道你们到底是怀有什么目的来听来看这首歌,与此同时来看评论,我作为一个幻塔刚刚开服就在玩的人,虽然很悲惨的是因为实习和家庭生活，导致不得不舍弃游戏踏入社会生活,就在我离开幻塔的前一个星期我又一次为了自己所喜欢的游戏而充了很多括月卡以内的东西,我后悔过但又不觉得",2022年5月21日,(19)
rufhsudhhc,why？,2022年5月21日,(1)
rufhsudhhc,呃。。。。。。,2022年5月21日,(0)
rufhsudhhc,是呀,2022年5月21日,(0)
永恒的幻想回忆,之后还有更好的大版本更新的 手游能做成这样很不错了 福利真的好 抽卡也良心 0氪休闲随便玩 本来就是属于自己的幻塔和注重的单机体验 我也希望它是单机的话会不会更好 但不用比较 自己玩自己的就好了 开心最重要,2022年5月21日,(2)
永恒的幻想回忆,2.0做的很好 手游3a质量希望越来越好吧,2022年5月21日,(0)
永恒的幻想回忆,0氪 克劳蒂亚 梅塞尔 莎莉 都有抽到 福利很多每天都有官网免费福利和版本更新自选ssr 各种升级材料都嫌用不完 80保底抽到ssr的概率也不错 真的不感觉哪里骗氪了 又没有强迫氪金 完全自愿玩的开心适合自己就好了,2022年5月21日,(0)
永恒的幻想回忆,这首曲子在我心中封神了 第一次来到白鲸岛听到这首歌被感动哭了 让我梦回当年玩尼尔2b小姐姐的那种感觉了 很喜欢莎莉这个角色希望幻塔越做越好吧！加油！,2022年5月21日,(0)
陌心澪璃,牛比不让飘？我要是天下第一我也飘,2022年5月20日,(0)
安静的达西,这你就别想了,2022年5月20日,(0)
夜泪雨殇,yysy，音乐确实可以,2022年5月19日,(0)
轲华立夏,不提原不会说话是吧？,2022年5月19日,(0)
rufhsudhhc,真的被感动了,2022年5月19日,(0)
Asriel_Drummer,问题在于幻塔这个团队从头到尾没“真正”的骂过，具体了解过才知道这个团队只用了了多少钱用多少人又是怎么在几次测试之间脱胎换骨的，每次进步都堪比这次2.0碾压1.0，只是1.0确实因为版号等各种原因是个半成品。,2022年5月19日,(3)
Asriel_Drummer,我超原来如此,2022年5月19日,(0)
Asriel_Drummer,看到烟花了吗,2022年5月19日,(0)
Asriel_Drummer,正确且中肯,2022年5月19日,(0)
Asriel_Drummer,不需要现实7点到九点吧,2022年5月19日,(1)
Asriel_Drummer,游戏时间22点就会来,2022年5月19日,(3)
Asriel_Drummer,好，他又得回去一次了,2022年5月19日,(2)
rufhsudhhc,奈美西斯要进普池了。,2022年5月19日,(0)
rufhsudhhc,乌丸不好用,2022年5月18日,(0)
rufhsudhhc,我除了钴蓝都有了,2022年5月18日,(0)
rufhsudhhc,太好听了吧,2022年5月18日,(0)
rufhsudhhc,最高点的黑该拿了吗？,2022年5月18日,(0)
rufhsudhhc,虽然没玩过原神，但我觉得说的有道理,2022年5月18日,(0)
rufhsudhhc,看到黑该了吗,2022年5月18日,(0)
Ivanzyhh,刚才后台挂在白鲸岛。。突然发现背景bgm好好听,2022年5月18日,(1)
啾咪的阿网,对得起,2022年5月18日,(3)
尔茄无双,真好听，特别是在白鲸岛，这首BGM与明月和烟花相映成趣，简直美哭😭,2022年5月17日,(0)
莫少初七,原神玩家狂喜！,2022年5月17日,(2)
rufhsudhhc,me too,2022年5月17日,(0)
rufhsudhhc,我有,2022年5月17日,(0)
rufhsudhhc,红莲我有,2022年5月17日,(1)
持剑西北望,就像当年某游戏发行时候冒出来了百万塞尔达一个道理,2022年5月17日,(35)
天霁日出,原神，幻塔都不是一个赛道的游戏，甚至因为引擎原因，建模画质都不好对比,2022年5月16日,(1)
天霁日出,2.0可以了，对得起,2022年5月16日,(1)
幸平丶,进池子了 嘎嘎猛,2022年5月16日,(0)
幸平丶,对得起,2022年5月16日,(2)
Cold羊,合区那一天，和几个区的玩家一起上到亚夏幻塔塔顶，看着流星，BGM响起，然后所有人喷气背包一起飞，仿佛可以触碰流星一样,2022年5月16日,(8)
可靠的喵酱,抽到了，现在1星了，但是我没墨晶抽白月魁了啊啊啊！！！,2022年5月15日,(0)
FallenLeaves_cFIa,这个游戏的音乐做的非常的好，但是内容不行，唉,2022年5月15日,(0)
卡西墨涵,你没静下心来去玩,2022年5月15日,(0)
Riser_Kepler,幻塔2.0在等你,2022年5月14日,(0)
万劫须臾,这首歌是真的好听，本来已经想离开白鲸岛的，这首bgm硬生生让我在坐了一遍摩天轮,2022年5月14日,(4)
幼刀从雨绫,哈哈哈哈哈,2022年5月14日,(0)
北海道有棵孤独的圣诞树,我也是开服退游然后这几天回去的，今天做剧情在白鲸岛上听到这首歌配上白鲸岛的烟花，心里突然有一丝丝感动，虽然幻塔一开始表现不尽人意，但是这么长时间我看到了这个游戏有在进步，在各大厂商集体摆烂的现状下幻塔能持续进步是值得肯定的,2022年5月13日,(6)
Beauforto,退坑中，过一阵子再回来,2022年5月12日,(0)
inoryseven,大家感觉有没有2b的味道？,2022年5月12日,(4)
用户343800910,强亿点点，根本和手机不是一个级别的，特别现在的人手机都一二千，电脑却动不动20，30起步，从地狱到天堂了属于是,2022年5月11日,(2)
厄丰,幻塔加油！制霸科幻废土游戏,2022年5月11日,(4)
-电棍-otto,笑死我了你那是诺基亚吧,2022年5月11日,(1)
请换个ID,这歌确实好听,2022年5月10日,(1)
古恩希尔德_a,先看看原神音乐的评论再说吧,2022年5月10日,(0)
S丶ZK,这歌确实好听,2022年5月10日,(2)
旅途中的现代魔法使,我焯，然我i了,2022年5月10日,(11)
旅途中的现代魔法使,希望幻塔加油挺喜欢玩的,2022年5月10日,(1)
旅途中的现代魔法使,我也是,2022年5月10日,(1)
旅途中的现代魔法使,我给自己捏了3小时脸哈哈哈,2022年5月10日,(1)
旅途中的现代魔法使,相比原神幻塔更对我胃口，希望某些op不要搞事情,2022年5月10日,(5)
旅途中的现代魔法使,op走开,2022年5月10日,(5)
西瓦纳斯的P,千辛万苦爬上白鲸岛，突然响起这首歌，那种感觉真好。,2022年5月10日,(2)
千琉senryu,单机有的是好玩的游戏选择，咱就缺个感兴趣的mmorpg，这就是玩幻塔的原因,2022年5月10日,(1)
千琉senryu,幻塔的引擎就决定了上限很高，时间证明了它对得起,2022年5月10日,(0)
lkm_58k,两款不一样的游戏，再说你才玩几分钟就在这说啥呢😅😅,2022年5月9日,(0)
E犹未尽,"两个字，无敌
我在白鲸岛听到这个歌时候脑子里只有这两个字",2022年5月9日,(1)
叄眼乌鸦,改造了。奈美西斯嘎嘎猛。,2022年5月9日,(0)
叄眼乌鸦,塔塔开，加油,2022年5月9日,(1)
叄眼乌鸦,会越来越好的,2022年5月9日,(1)
叄眼乌鸦,对得起,2022年5月9日,(3)
Sun郝晨不沉,对得起,2022年5月9日,(3)
执念檬,我第一次是过山车那里，,2022年5月9日,(0)
名字这个东西真的是,钴蓝yyds,2022年5月8日,(1)
四枫院羽-,再往原神冲一分钱我是狗,2022年5月8日,(0)
四枫院羽-,只要有自己特色的游戏没有一款是垃圾游戏,2022年5月8日,(0)
四枫院羽-,真的好喜欢宝藏世界为什么要停服啊，唉,2022年5月8日,(0)
看到记得喊我打卡谢谢,打卡,2022年5月8日,(1)
真新镇小润,泪目,2022年5月8日,(1)
瑞德1610,并没有诟病，只是觉得有点可惜。2.0能做这么好，非得用“超越原神”这样的黑红营销，而且关键是当时幻塔质量确实不如原神。最后在口碑几乎掉光的时候才开始发力，真的可惜这么好的游戏。并没有那么多人真想黑幻塔，纯粹是当时官方搞黑红对标原神的结果。,2022年5月8日,(6)
瑞德1610,说真的你光说不知道哪里好就试玩几分钟直接退出一点也没有说服力。,2022年5月8日,(0)
近月夏树,白鲸岛的烟花，幻塔上的流星，幻塔总能在一些细节让人驻足细细品味，我突然想到，幻塔里崩坏的世界也还有这这些美丽的光景，幻塔这款游戏虽然问题很多但也有很多令人感触的细节。,2022年5月8日,(2)
kmonol,剧情千万别说了，哪有特工去送人头的，槽点太多,2022年5月7日,(0)
kmonol,确实，我看到特工去送人头我惊掉下巴,2022年5月7日,(2)
kmonol,虽然这样说不好，但我去了镜都以后再也没回过亚夏，比起来1.0真的太拉,2022年5月7日,(0)
kmonol,😡5.3入坑，我肝的快要死了也没有兔子😡😡😡,2022年5月7日,(0)
kmonol,客人呀，过来这边,2022年5月7日,(0)
kmonol,说话不讲事实只会让别人发笑，要不要我从幻塔1.0和原神蒙德截个图比较？我为了到2.0说是捏着鼻子过1.0也不为过🤣,2022年5月7日,(0)
kmonol,哪个任务啊求告知,2022年5月7日,(0)
超新星燃烧丶,对，第一次在白鲸岛听到这首歌的时候，伴随着烟花升空绽放，我只做了一件事，就是静静地把歌听完，看到最后一朵烟花绽放,2022年5月7日,(0)
卡西墨涵,现在对得起了,2022年5月7日,(3)
沉迷微博是不对的,宝藏歌曲,2022年5月6日,(0)
寒筠_,宝藏世界！,2022年5月6日,(1)
晓月连云,好深情的插曲啊我感觉我都要被融化了,2022年5月6日,(0)
whitedango,这两天第一次触发时候真的挺感动的,2022年5月6日,(5)
whitedango,这歌是真不错,2022年5月6日,(4)
dy初月,原神老公老婆好看，幻塔主角好看（我爱我弄的女主角）,2022年5月6日,(1)
梅珈硕,虽然这游戏很多地方都做得不怎么样，但至少还是有优点的，比如这首歌,2022年5月6日,(1)
various195,op是真的逆天😅,2022年5月6日,(5)
Beauforto,先抑后扬了,2022年5月5日,(2)
Beauforto,做任务有个是让你看烟花，现实时间晚上七点后白鲸岛第一个夜晚，过年时候做的任务，当时烟花一起，mean to be 跟着唱起来了，那场景真的很棒。,2022年5月5日,(0)
cross_YqeA,倭叩退散,2022年5月5日,(6)
重生之我是晓山瑞希,你跟年龄翻倍没你鞋码高的人计较什么,2022年5月5日,(3)
Homels,可以爬一下亚夏幻塔，到塔顶也有，也很棒！,2022年5月5日,(0)
2310156876,鸡窝的纹化输出太好了,2022年5月5日,(1)
云村村民162287702246569,歌也很好听,2022年5月4日,(0)
云村村民162287702246569,幻塔很好,2022年5月4日,(0)
NolaAquarius-摩尔,白鲸岛的游乐园，原神稻妻的最后一幕种树，都是让我印象深刻的游戏场景，原神和幻塔都是很棒的游戏，不存在高低，非常感谢开发人员让这么棒的手游出生在了国内，人们需要棒的作品，只可惜这么棒的作品并不是此刻国内所需要的，因为版号还没准备好,2022年5月4日,(8)
周卫国oO,完全对得起,2022年5月4日,(4)
幼刀从雨绫,歌很不错 但和游戏关系不大 这歌听着真的不像末世背景下 游戏有闪光点 但质量欠佳 未来可期,2022年5月4日,(0)
幼刀从雨绫,这次武器池子简直毒死了！啊啊啊啊,2022年5月4日,(1)
幼刀从雨绫,哈哈哈我也歪了两把蜈蚣……心态爆炸简直 幻塔我虽然玩的不久 不过也是玩了一段时间了 现在看来幻塔对比其他厂商我越来越觉得已经做得很好了……两家策划的脑子不过都很逆天 我不讨厌这个游戏 反之 我更希望这个游戏做得更好 最近也听说幻塔的2.0版本有挺大的改善 也是蛮高兴的 谁还会那么心胸狭隘呢,2022年5月4日,(0)
四枫院羽-,现在已经不想玩元神了，歪了五六次蜈蚣我真的感觉原神策划现在也越来越傻逼了,2022年5月4日,(0)
四枫院羽-,我元神氪了几千幻塔氪了100，但是幻塔抽出来的五星跟他差不多，已经算很良心了，至于你说的元神四星就够，我感觉你在搞笑，你没玩过幻塔你就觉得只有元神四星才能玩是吗？幻塔四星也是足够的,2022年5月4日,(0)
四枫院羽-,在这一块我还是比较有资格说的，我原神11个五星幻塔七八个SSR，当你没有玩过另一个游戏的时候，不应该加以评价，而且必须是玩过很久才能对他进行评价，幻塔做的没有原神好是事实，但是幻塔玩法比原神多也是事实，两款游戏各有千秋，至于你说的幻塔碰瓷原神，那只是策划的迷惑操作不应该和游戏挂钩,2022年5月4日,(0)
-Naaathan,我愿称之为神,2022年5月4日,(0)
Kougonn缶,氧磷ssw😋,2022年5月3日,(1)
嘛卡芭卡,确实，黑子太多了,2022年5月3日,(1)
嘉心糖们今天吃什么,据我所知，刚开始，幻塔只是完美旗下的一个小工作室出品的游戏，在2018年立项，他们没有优良的制作团队，在游戏发布第一个pv，就被某个游戏的玩家群起而攻之，直到现在，他们官方也没有发表过任何一个对标某款游戏的文章，视频广告。而某游戏玩家每次在这款游戏发布任何内容的时候都会像苍蝇一样围上来,2022年5月3日,(324)
云村村民161200561142573,不说完美，因为以前玩过完美10年以前的换皮网游（其实是自己换自己的，也不是换别人的皮），但幻塔这个团队从头到尾没“真正”的损骂过，具体了解过才知道这个团队拿了多少钱用多少人是怎么在几次测试脱胎换骨的，每次进步都堪比这次2.0碾压1.0，只是1.0确实因为版号等各种原因是个半成品。,2022年5月3日,(6)
向海扶摇无故事,白鲸岛，烟花，我独自仰望着。听着这首歌，不知为何眼眶红了。。。,2022年5月3日,(4)
彳亍_矢口_,现在对得起了,2022年5月3日,(5)
Jimoki不要倒过来读,在白鲸岛上面做剧情听到的，当时还在放烟花，这场景真的泪目啊。所以就直接整首歌听完了，还特意来搜了下,2022年5月3日,(2)
半夏生2681,我也是官网来的，歌真的不错,2022年5月3日,(0)
不知津,对得起,2022年5月3日,(3)
幼刀从雨绫,幻塔不还能把其他玩家当钢蜥刷吗哈哈哈,2022年5月3日,(0)
幼刀从雨绫,原神也不氪 只要你不闲的没事去和大佬PVPv,2022年5月3日,(1)
事蚀爱,原神多高贵啊不能对标捏,2022年5月3日,(2)
J戴眼镜的猫Y,刚才坐过山车听到这首歌了,2022年5月2日,(1)
Beauforto,回来吧 维拉等你,2022年5月2日,(0)
猫师狼叔,游戏2分，音乐10分,2022年5月2日,(1)
二哈来赏乐,555原神小保底歪了一气之下玩幻塔了2.0真的感觉用心了，幻塔加油吧,2022年5月2日,(6)
Asriel_Drummer,我一进海嘉德就决定玩下去了,2022年5月2日,(0)
